 ,Player History Audit ,,,,,,,,,,,,,,,
Zach,3/8/2025 23:31:51,2713,Jonathan India,KC,2B,28,12/15/96,,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2725,Jordan Romano,PHI,RP,31,4/21/93,,,,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2737,José Alvarado,PHI,RP,,,,,,MLB,Whiz Kids,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2774,Josh H. Smith,TEX,"3B, SS, OF",27,8/7/97,,,,MLB,Weekend Warriors,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2795,Jurickson Profar,ATL,OF,32,2/20/93,,,,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2812,Keegan Akin,BAL,RP,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2835,Kirby Yates,LAD,RP,37,3/25/87,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2844,Kris Bubic,KC,RP,,,,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2854,Kyle Finnegan,WSH,RP,,,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2872,Lars Nootbaar,STL,CF,27,9/8/97,,,,MLB,Whiz Kids,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2897,Luis Garcia,HOU,SP,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2899,Luis García,WSH,2B,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2906,Luis Rengifo,LAA,"2B, 3B",28,2/26/97,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2907,Luis Robert,CWS,CF,27,8/3/97,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2916,Luke Weaver,NYY,RP,,,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2946,Matt Chapman,SF,3B,,,,,,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2956,Matt Strahm,PHI,RP,33,11/12/91,,,,MLB,Whiz Kids,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2960,Matthew Boyd,CHC,SP,,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,2975,Michael Kopech,LAD,RP,28,4/30/96,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3043,Nick Pivetta,BOS,SP,32,2/14/93,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3054,Nico Hoerner,CHC,"2B, SS",27,5/13/97,,,,MLB,Whiz Kids,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3092,Pete Fairbanks,TB,RP,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3116,Randy Arozarena,SEA,CF,28,,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3127,Rhys Hoskins,MIL,1B,29,,,,,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3170,Ryan Helsley,STL,RP,28,,,,,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3183,Ryan Weathers,MIA,SP,,,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3213,Sean Murphy,ATL,C,30,10/4/94,,,,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3225,Seth Lugo,KC,SP,,,,,,MLB,Weekend Warriors,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3236,Sonny Gray,STL,SP,,,,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3261,Tanner Houck,BOS,SP,,,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3265,Tanner Scott,LAD,RP,30,7/22/94,,,,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3277,Taylor Ward,LAA,OF,29,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3300,Tony Santillan,CIN,RP,,,,,,MLB,not much of a donkey,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3319,Trevor Megill,MIL,RP,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3347,Tyler Stephenson,CIN,C,28,8/16/96,,,,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3361,Victor Robles,SEA,CF,27,5/19/97,,,,MLB,not much of a donkey,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3380,Willi Castro,MIN,"2B, 3B, SS, CF",,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3399,Yandy Díaz,TB,1B,31,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3406,Yimi García,TOR,RP,,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3415,Yusei Kikuchi,LAA,SP,,,,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3421,Zach Eflin,BAL,SP,,,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3435,Francisco Alvarez,NYM,C,21.7,,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3439,Gabriel Moreno,AZ,C,23,,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3441,Anthony Volpe,NYY,SS,23,4/28/01,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3447,Triston Casas,BOS,1B,23.5,,,,,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3458,Bobby Miller,LAD,SP,24.3,,,,,MLB,not much of a donkey,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3462,Shea Langeliers,OAK,C,,,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3464,Taj Bradley,TB,SP,22.4,,,,,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3466,Tyler Soderstrom,OAK,1B,23,11/24/01,1,,2023,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3479,Sal Frelick,MIL,CF,23,,2,,2023,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3488,Ezequiel Tovar,COL,SS,23,8/1/01,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3489,Vinnie Pasquantino,KC,1B,27,10/10/97,,108,,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3501,Miguel Vargas,CWS,"3B, OF",25,11/17/99,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3508,Pete Crow-Armstrong,CHC,CF,21,,,,2024,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3519,Logan O'Hoppe,LAA,C,23,,1,,2023,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3532,Brandon Pfaadt,AZ,SP,24.8,,2,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3623,Brenton Doyle,COL,CF,25.2,,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3624,Michael Toglia,COL,"1B, OF",26,8/16/98,,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3643,Reese Olson,DET,SP,24,,14,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3695,JJ Bleday,OAK,CF,,,,,,MLB,Weekend Warriors,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3707,Brice Turang,MIL,2B,25,11/21/99,,,,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3818,Heliot Ramos,SF,CF,23,,,,2023,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3831,Alec Burleson,STL,"1B, OF",24.7,,,,,MLB,The Bluke Blokes,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3840,Xavier Edwards,MIA,SS,24,,,,2023,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3887,Zach Neto,LAA,SS,22.5,,,,,MLB,not much of a donkey,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3987,Clarke Schmidt,NYY,SP,,,,,,MLB,Whiz Kids,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,3989,Brendan Donovan,STL,"2B, 3B, OF",,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4017,Reynaldo López,ATL,SP,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4019,Nick Lodolo,CIN,SP,,,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4028,Camilo Doval,SF,RP,,,,,,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4032,Alexis Díaz,CIN,RP,,,,,,MLB,La Flama Blanca,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4040,MacKenzie Gore,WSH,SP,,,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4045,Kyle Bradish,BAL,SP,,,,,,MLB,not much of a donkey,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4046,Robert Suarez,SD,RP,,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4048,Matt Brash,SEA,RP,,,,,,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4053,José Leclerc,OAK,RP,,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4080,A.J. Puk,AZ,"SP, RP",,,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4125,Spencer Horwitz,PIT,"1B, 2B",25,,,,2023,MLB,Weekend Warriors,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4137,Bowden Francis,TOR,"SP, RP",27.3,,,,,MLB,Btwn2Jackies,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4138,Tyler Holton,DET,"SP, RP",,,,,,MLB,Country Fried Lamb,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4155,Jeremiah Estrada,SD,RP,24.8,,,,,MLB,not much of a donkey,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4174,Edwin Uceta,TB,RP,,,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4178,Tommy Kahnle,DET,RP,,,,,,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4273,Hunter Gaddis,CLE,RP,25.3,,,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4333,Kerry Carpenter,DET,OF,,,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,4361,Maikel Garcia,KC,"2B, 3B",23.4,,,,,MLB,Law-Abiding Citizens,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,6209,Grant Holmes,ATL,"SP, RP",,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,6283,Tobias Myers,MIL,SP,,,,,,MLB,Jepordizers!,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,6367,Tim Herrin,CLE,RP,26.8,,,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,6748,Ryan Walker,SF,RP,27.7,,26,,,MLB,Hammers,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,6784,Lucas Erceg,KC,RP,28.3,,26,,,MLB,Rick Vaughn,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,7488,Robert Garcia,TEX,RP,,,,,,MLB,Andromedans,Keeper Contract,[7] Y3,Draft,25 Keeper Draft
Zach,3/8/2025 23:31:51,1876,Jacob deGrom,TEX,SP,,,,59,,MLB,Country Fried Lamb,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1879,Mookie Betts,LAD,"2B, SS, OF",32,10/7/92,,8,,MLB,La Flama Blanca,Keeper Contract ,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1883,Cody Bellinger,NYY,"1B, CF",29,7/13/95,,86,,MLB,Law-Abiding Citizens,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1884,José Ramírez,CLE,3B,32,9/17/92,,4,,MLB,not much of a donkey,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1885,Trea Turner,PHI,SS,31,6/30/93,,26,,MLB,The Bluke Blokes,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1886,Aaron Judge,NYY,CF,32,4/26/92,,3,,MLB,Andromedans,Franchise Contract,[0] F3+,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1887,Blake Snell,LAD,SP,32,12/4/92,,44,,MLB,Whiz Kids,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1893,Matt Olson,ATL,1B,30,3/29/94,,28,,MLB,not much of a donkey,Franchise Contract,[0] F3+,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1901,Zack Wheeler,PHI,SP,33,,,17,,MLB,Btwn2Jackies,Franchise Contract,[0] F3+,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1903,Brandon Woodruff,MIL,SP,30,,,216,,MLB,Country Fried Lamb,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1907,Jose Altuve,HOU,2B,33,,,43,,MLB,Andromedans,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1908,Josh Hader,HOU,RP,30,4/7/94,,58,,MLB,Law-Abiding Citizens,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1909,Juan Soto,NYM,OF,26,10/25/98,,5,,MLB,Whiz Kids,Franchise Contract,[1] F3,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1910,Ketel Marte,AZ,2B,31,10/12/93,,22,,MLB,Rick Vaughn,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1912,Luis Castillo,SEA,SP,32,12/12/92,,79,,MLB,Btwn2Jackies,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1913,Max Fried,NYY,SP,31,1/18/94,,75,,MLB,Jepordizers!,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1916,Raisel Iglesias,ATL,RP,35,1/4/90,,77,,MLB,Weekend Warriors,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1917,Ronald Acuña Jr.,ATL,OF,25,,,23,,MLB,Jepordizers!,Franchise Contract,[1] F3,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1919,Shohei Ohtani (Batter),LAD,Util,30,7/5/94,,1,,MLB,Whiz Kids,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1920,Shohei Ohtani (Pitcher),LAD,SP,,,,1,,MLB,Whiz Kids,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1927,Austin Riley,ATL,3B,27,4/2/97,,36,,MLB,Law-Abiding Citizens,Franchise Contract,[2] F2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1937,Chris Sale,ATL,SP,35,3/30/89,,34,,MLB,The Bluke Blokes,Franchise Contract,[2] F2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1941,Corey Seager,TEX,SS,30,4/27/94,,39,,MLB,Country Fried Lamb,Franchise Contract,[2] F2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1945,Fernando Tatis Jr.,SD,OF,26,1/2/99,,15,,MLB,La Flama Blanca,Franchise Contract,[2] F2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1946,Framber Valdez,HOU,SP,31,11/19/93,,54,,MLB,Hammers,Franchise Contract,[2] F2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1949,Freddy Peralta,MIL,SP,28,6/4/96,,95,,MLB,Rick Vaughn,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1959,Kyle Schwarber,PHI,OF,32,3/5/93,,46,,MLB,not much of a donkey,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1977,Sandy Alcantara,MIA,SP,27,,,158,,MLB,Whiz Kids,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1981,Tommy Edman,LAD,"SS, CF",28,,,185,,MLB,Whiz Kids,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1986,Vladimir Guerrero Jr.,TOR,"1B, 3B",25,3/16/99,,13,,MLB,Weekend Warriors,Franchise Contract,[2] F2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,1989,Yordan Alvarez,HOU,OF,26,,,16,,MLB,Hammers,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2001,Aaron Nola,PHI,SP,31,6/4/93,,69,,MLB,not much of a donkey,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2216,Cal Raleigh,SEA,C,,,,81,,MLB,Whiz Kids,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2275,Christian Yelich,MIL,OF,33,12/5/91,,109,,MLB,Weekend Warriors,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2039,Alec Bohm,PHI,"1B, 3B",26,,,137,,MLB,Whiz Kids,Keeper Contract,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2109,Anthony Santander,TOR,OF,30,10/19/94,,60,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2138,Bailey Ober,MIN,SP,29,7/12/95,,82,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2494,Garrett Crochet,BOS,SP,,,,33,,MLB,Weekend Warriors,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2210,Bryce Harper,PHI,1B,32,10/16/92,,18,,MLB,Btwn2Jackies,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2211,Bryce Miller,SEA,SP,26,8/23/98,,76,,MLB,Hammers,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2620,Jared Jones,PIT,SP,23,8/6/01,,142,2024,MLB,Andromedans,Keeper Contract,[7] Y3,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2274,Christian Walker,HOU,1B,32,,,74,,MLB,Rick Vaughn,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3071,Pablo López,MIN,SP,29,3/7/96,,63,,MLB,Country Fried Lamb,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2437,Edwin Díaz,NYM,RP,,,,67,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2445,Elly De La Cruz,CIN,SS,21.6,,,9,,MLB,not much of a donkey,Keeper Contract ,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2448,Emmanuel Clase,CLE,RP,25,,,41,,MLB,The Bluke Blokes,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2483,Francisco Lindor,NYM,SS,31,11/14/93,,14,,MLB,Andromedans,Keeper Contract,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3436,Corbin Carroll,AZ,CF,22.9,,,10,,MLB,Country Fried Lamb,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2555,Isaac Paredes,HOU,"1B, 3B",26,2/18/99,,167,,MLB,Weekend Warriors,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2575,Jackson Merrill,SD,CF,21,4/19/03,,31,2024,MLB,Hammers,Keeper Contract,[7] Y3,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2588,Jake Burger,TEX,"1B, 3B",,,,125,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3473,Michael Busch,CHC,1B,25,,,251,2023,MLB,Hammers,Keeper Contract,[7] Y3,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2624,Jarren Duran,BOS,CF,,,,25,,MLB,Jepordizers!,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2636,Jazz Chisholm Jr.,NYY,"3B, CF",27,2/1/98,,35,,MLB,La Flama Blanca,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2767,Josh Naylor,AZ,1B,27,6/22/97,,71,,MLB,Whiz Kids,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2801,Justin Steele,CHC,SP,29,7/11/95,,119,,MLB,Law-Abiding Citizens,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2883,Logan Gilbert,SEA,SP,26,,,821,,MLB,Hammers,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2884,Logan Webb,SF,SP,26,,,80,,MLB,not much of a donkey,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2893,Luis Arraez,SD,"1B, 2B",26,,,146,,MLB,not much of a donkey,Keeper Contract ,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2928,Marcell Ozuna,ATL,OF,34,11/12/90,,53,,MLB,The Bluke Blokes,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2952,Matt McLain,CIN,"2B, SS",25,8/6/99,,114,,MLB,Weekend Warriors,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,2974,Michael King,SD,SP,29,5/25/95,,55,,MLB,Andromedans,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3069,Ozzie Albies,ATL,2B,28,1/7/97,,47,,MLB,Btwn2Jackies,Keeper Contract,[4] Y0,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3228,Shane McClanahan,TB,SP,27,4/28/97,,130,,MLB,La Flama Blanca,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3266,Tarik Skubal,DET,SP,28,11/20/96,,12,,MLB,La Flama Blanca,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3338,Tyler Glasnow,LAD,SP,,,,85,,MLB,The Bluke Blokes,Keeper Contract,[5] Y1,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3373,Kodai Senga,NYM,SP,32,1/30/93,,131,,MLB,Btwn2Jackies,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
Zach,3/8/2025 23:31:51,3381,William Contreras,MIL,C,,,,30,,MLB,Weekend Warriors,Keeper Contract,[6] Y2,Admin,Keeper Draft Penalty
